1060121,2,1,1,-1,1,-1,2,3.1519
1060111,2,1,1,-1,1,-1,2,1.4534
1060115,2,1,1,-1,1,-1,2,1.8956
1060114,2,1,1,-1,1,-1,2,2.5328
1060102,2,1,1,-1,1,-1,2,1.8888
1060122,2,1,1,-1,1,-1,2,6.8231
1060112,2,1,1,-1,1,-1,2,1.5714
1060120,2,1,1,-1,1,-1,2,2.6439
1060107,2,1,1,-1,1,-1,2,2.2516
1060117,2,1,1,-1,1,-1,2,1.721
1060105,2,1,1,-1,1,-1,2,2.7777
1060103,2,1,1,-1,1,-1,2,1.5441
1060106,2,1,1,-1,1,-1,2,3.2516
1060118,2,1,1,-1,1,-1,2,1.9954
1060110,2,1,1,-1,1,-1,2,1.9977
1060108,2,1,1,-1,1,-1,2,2.3174
1060104,2,1,1,-1,1,-1,2,3.1088
1060101,2,1,1,-1,1,-1,2,5.7528
1030121,2,1,1,-1,1,-1,3,2.4941
1030111,2,1,1,-1,1,-1,3,2.408
1030114,2,1,1,-1,1,-1,3,2.857
1030122,2,1,1,-1,1,-1,3,3.0021
1030112,2,1,1,-1,1,-1,3,2.7708
1030109,2,1,1,-1,1,-1,3,2.4624
1030107,2,1,1,-1,1,-1,3,2.8388
1030117,2,1,1,-1,1,-1,3,2.2334
1030105,2,1,1,-1,1,-1,3,2.6234
1030106,2,1,1,-1,1,-1,3,3.1041
1030110,2,1,1,-1,1,-1,3,2.4034
1030108,2,1,1,-1,1,-1,3,3.1019
1030104,2,1,1,-1,1,-1,3,2.0316
1030101,2,1,1,-1,1,-1,3,5.6325
1030116,2,1,1,-1,1,-1,3,1.9953
1050109,2,1,1,-1,1,-1,4,2.5626
1050114,2,1,1,-1,1,-1,4,3.3439
1050121,2,1,1,-1,1,-1,4,3.1439
1050102,2,1,1,-1,1,-1,4,3.3251
1050112,2,1,1,-1,1,-1,4,2.6251
1050115,2,1,1,-1,1,-1,4,2.4939
1050119,2,1,1,-1,1,-1,4,2.9314
1050107,2,1,1,-1,1,-1,4,3.2189
1050120,2,1,1,-1,1,-1,4,2.6564
1050105,2,1,1,-1,1,-1,4,3.2751
1050103,2,1,1,-1,1,-1,4,3.1314
1050106,2,1,1,-1,1,-1,4,2.9689
1050117,2,1,1,-1,1,-1,4,2.8501
1050110,2,1,1,-1,1,-1,4,2.5689
1050108,2,1,1,-1,1,-1,4,2.6439
1050118,2,1,1,-1,1,-1,4,2.6814
1050101,2,1,1,-1,1,-1,4,3.8314
1050116,2,1,1,-1,1,-1,4,2.5251
1050113,2,1,1,-1,1,-1,4,2.9876
1060219,2,2,1,-1,1,-1,2,2.7709
1060209,2,2,1,-1,1,-1,2,2.7505
1060211,2,2,1,-1,1,-1,2,3.2856
1060207,2,2,1,-1,1,-1,2,3.5691
1060214,2,2,1,-1,1,-1,2,4.068
1060205,2,2,1,-1,1,-1,2,2.1949
1060206,2,2,1,-1,1,-1,2,3.4761
1060215,2,2,1,-1,1,-1,2,2.746
1060210,2,2,1,-1,1,-1,2,3.7029
1060208,2,2,1,-1,1,-1,2,3.4943
1060212,2,2,1,-1,1,-1,2,1.9795
1060204,2,2,1,-1,1,-1,2,2.1791
1060201,2,2,1,-1,1,-1,2,4.0498
1060213,2,2,1,-1,1,-1,2,2.8095
1030206,2,2,1,-1,1,-1,3,3.3263
1030203,2,2,1,-1,1,-1,3,3.2175
1030220,2,2,1,-1,1,-1,3,1.2742
1030223,2,2,1,-1,1,-1,3,4.5622
1030218,2,2,1,-1,1,-1,3,1.9431
1030225,2,2,1,-1,1,-1,3,2.2266
1030202,2,2,1,-1,1,-1,3,2.9046
1030214,2,2,1,-1,1,-1,3,1.4012
1030209,2,2,1,-1,1,-1,3,2.603
1030205,2,2,1,-1,1,-1,3,2.9205
1030210,2,2,1,-1,1,-1,3,2.8139
1050209,2,2,1,-1,1,-1,4,2.7376
1050214,2,2,1,-1,1,-1,4,2.4689
1050221,2,2,1,-1,1,-1,4,2.3001
1050202,2,2,1,-1,1,-1,4,3.0501
1050215,2,2,1,-1,1,-1,4,4.0751
1050219,2,2,1,-1,1,-1,4,2.9251
1050205,2,2,1,-1,1,-1,4,3.7314
1050203,2,2,1,-1,1,-1,4,3.3814
1050217,2,2,1,-1,1,-1,4,2.6814
1050210,2,2,1,-1,1,-1,4,3.7064
1050208,2,2,1,-1,1,-1,4,3.5064
1050204,2,2,1,-1,1,-1,4,3.7939
1050216,2,2,1,-1,1,-1,4,2.7501
1060312,2,3,1,-1,1,-1,2,3.1677
1060322,2,3,1,-1,1,-1,2,1.9977
1060321,2,3,1,-1,1,-1,2,3.6893
1060314,2,3,1,-1,1,-1,2,2.7278
1060317,2,3,1,-1,1,-1,2,1.6462
1060309,2,3,1,-1,1,-1,2,3.3355
1060307,2,3,1,-1,1,-1,2,2.7913
1060305,2,3,1,-1,1,-1,2,3.1405
1060303,2,3,1,-1,1,-1,2,5.0657
1060306,2,3,1,-1,1,-1,2,3.4081
1060308,2,3,1,-1,1,-1,2,1.7936
1060320,2,3,1,-1,1,-1,2,3.1949
1060304,2,3,1,-1,1,-1,2,3.0271
1060301,2,3,1,-1,1,-1,2,2.6938
1030321,2,3,1,-1,1,-1,3,3.0452
1030311,2,3,1,-1,1,-1,3,2.9681
1030315,2,3,1,-1,1,-1,3,2.5803
1030314,2,3,1,-1,1,-1,3,2.5282
1030322,2,3,1,-1,1,-1,3,3.5418
1030309,2,3,1,-1,1,-1,3,3.2198
1030317,2,3,1,-1,1,-1,3,2.6007
1030305,2,3,1,-1,1,-1,3,3.2606
1030303,2,3,1,-1,1,-1,3,2.6574
